id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1332557163639749528,Tee’s Place,672460976,Tania,Stann Creek,Stann Creek Mainland,16.845404660883844,-88.27770732343197,Entire home/apt,170,2,0,,,1,172,0,
1332637099813662092,1 Bedroom Studio Apartment,31878159,Elizabeth,Orange Walk,Orange Walk,18.0333265515498,-88.56032064846055,Entire home/apt,50,30,0,,,12,364,0,
1332902702775780603,Belize Reef Escape - Full Resort,671946700,Belize Reef Escape,Belize,Belize Islands,17.55341,-88.07652,Private room,,1,0,,,8,365,0,
1332913038652814945,Belize Reef Escape - Sea Turtle  Suite,671946700,Belize Reef Escape,Belize,Belize Mainland,17.190879988901642,-88.49865187061467,Private room,864,1,0,,,8,362,0,
1332919891204450308,Belize Reef Escape - 2 BR Condo (Blue Hole),671946700,Belize Reef Escape,Belize,Belize Islands,17.55131,-88.07463,Entire home/apt,2304,2,0,,,8,362,0,
1332936959855789904,Belize Reef Escape - 3 BR Condo,671946700,Belize Reef Escape,Belize,Belize Islands,17.55349,-88.07514,Private room,3168,1,0,,,8,365,0,
1332940278453544280,Belize Reef Escape - 2 BR Penthouse,671946700,Belize Reef Escape,Belize,Belize Islands,17.55302,-88.07476,Private room,2496,2,0,,,8,362,0,
1333433926353885830,Kin Lodge Coatimundi,532067567,Fabio,Stann Creek,Stann Creek Mainland,16.58611,-88.36294,Entire home/apt,361,1,1,2025-03-06,1,1,364,1,
1333553086697037202,Joyce Garden Hotel,668986908,JianHong,Belize,Belize Mainland,17.444784818233703,-88.39952869699582,Private room,122,1,1,2025-02-27,1,1,354,1,
1334877214774793468,The Gabourel House - Jade Suite,336405264,Ed & Flo,Belize,Belize Mainland,17.494385014694032,-88.18413623990283,Private room,136,1,1,2025-03-12,1,9,270,1,
1334897710648363434,The Gabourel House - Monarch Suite,336405264,Ed & Flo,Belize,Belize Mainland,17.49439362447944,-88.18259941735637,Entire home/apt,170,1,0,,,9,338,0,
1334901769036180108,The Gabourel House - Kiskadee Suite,336405264,Ed & Flo,Belize,Belize Mainland,17.494651684943328,-88.18268705520187,Entire home/apt,202,1,0,,,9,364,0,
1334905057319668605,The Gabourel House - Hummingbird Suite,336405264,Ed & Flo,Belize,Belize Mainland,17.49487903485656,-88.18227004550343,Entire home/apt,170,1,0,,,9,364,0,
1335612256604822524,3BR Beachfront Villa w/Pool & Ocean Views,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.58773,-88.36092,Entire home/apt,1135,6,0,,,33,0,0,
1335717487214741363,Isleta #1 - Cozy 2 bedroom apartment,572875223,Steffi,Belize,Belize Islands,17.740454974647935,-88.0255823736391,Entire home/apt,236,2,3,2025-03-19,3,6,332,3,
1335789689616027009,K.S.G. Cabanas,582776883,Maria,Stann Creek,Stann Creek Mainland,16.930318,-88.342924,Entire home/apt,178,1,0,,,1,363,0,
1336566567680420629,Casa Sue & Roo,535476334,Ruben,Corozal,Corozal,18.38824585045159,-88.39166063815355,Entire home/apt,149,2,1,2025-03-12,1,2,356,1,
1337278176873226334,The Green Iguana View,535476334,Ruben,Corozal,Corozal,18.39513,-88.39273,Private room,81,2,2,2025-02-18,1.15,2,364,2,
1337871476851762621,Budget rooms near Airport!,674017746,Bamboleo,Belize,Belize Mainland,17.55725,-88.28412,Private room,270,1,1,2025-01-22,0.49,4,364,1,
1339244134679935965,Carrican Unit 2,651658715,Sandra,Stann Creek,Stann Creek Mainland,16.851257495486237,-88.27958611665139,Entire home/apt,293,2,1,2025-03-03,1,2,267,1,
1339415804771437682,Budget Rooms Near Airport,674017746,Bamboleo,Belize,Belize Mainland,17.558351274670166,-88.28499153256416,Private room,270,1,0,,,4,364,0,
1339975187108233461,Private rooms near Airport!,674017746,Bamboleo,Belize,Belize Mainland,17.558439499617126,-88.28495498746634,Private room,270,1,0,,,4,364,0,
1339985987738272934,Queen's Room @ Mama's,663333025,Alejandrina,Belize,Belize Mainland,17.55890318907842,-88.29060075242738,Private room,117,1,1,2025-01-25,0.52,3,364,1,
1339999960055975144,King's Room @ Mama's,663333025,Alejandrina,Belize,Belize Mainland,17.557830459202506,-88.28983722443387,Private room,143,1,0,,,3,364,0,
1340783658542738387,Belize Reef Escape - Full House,671946700,Belize Reef Escape,Belize,Belize Islands,17.55252,-88.07626,Entire home/apt,5664,1,0,,,8,365,0,
1341285429522054047,Sunset Villa,428398152,Chris,Stann Creek,Stann Creek Mainland,16.56540926959082,-88.36510402428488,Entire home/apt,400,1,2,2025-03-07,2,3,157,2,
1341364698654345654,Oceanfront Villa (1 Bedroom Loft),203098807,Acxel,Belize,Belize Islands,18.092833,-87.869591,Entire home/apt,250,1,0,,,3,362,0,
1342180645573906857,Green Rock Double Cabin Escape,536128754,Floyd,Cayo,Cayo,17.260345688096077,-88.66101275628061,Entire home/apt,169,1,1,2025-02-08,0.68,3,364,1,
1342689881365834362,Oceanfront Suite,203098807,Acxel,Belize,Belize Islands,18.092833,-87.869591,Entire home/apt,215,1,3,2025-03-11,2.50,3,350,3,
1342854299666069720,Mata Rocks: Ocean View J. Suite King & Bunk,664559874,Vito,Belize,Belize Islands,17.904563522787818,-87.97434433958288,Private room,371,1,1,2025-02-27,1,5,259,1,
1343098283795326733,Tracy's Island Retreat 1bdrm Hideaway,489789834,Bryan,Belize,Belize Islands,17.9095821,-87.9727798,Entire home/apt,209,4,0,,,2,355,0,
1343419617528981084,Cascada Maya Caye Caulker,425629722,Lori,Belize,Belize Islands,17.735275672777508,-88.02881993599533,Private room,225,1,0,,,4,350,0,
1343851796890695028,Cascada Maya Caye Caulker,425629722,Lori,Belize,Belize Islands,17.7364634,-88.0278591,Private room,225,1,4,2025-03-10,2.67,4,354,4,
1344269683859297036,Mata Rocks: Ocean View J. Suite Pool Deck: 2 Queen,664559874,Vito,Belize,Belize Islands,17.905228,-87.97520399999999,Private room,324,1,0,,,5,270,0,
1344280002031638294,Mata Rocks: Ocean View Junior Suite Pool Deck,664559874,Vito,Belize,Belize Islands,17.906405775771162,-87.97405301110149,Private room,322,1,0,,,5,260,0,
1344286515897549116,Mata Rocks: Ocean View Junior Suite Balcony,673406823,Brayan Isael,Belize,Belize Islands,17.905228,-87.97520399999999,Private room,,1,0,,,2,281,0,
1344292725489202705,Mata Rocks: Oceanfront Junior Suite,664559874,Vito,Belize,Belize Islands,17.905228,-87.97520399999999,Private room,340,1,1,2025-03-01,1,5,284,1,
1344314331436162855,Mata Rocks: Ocean View Pool Deck Queens,664559874,Vito,Belize,Belize Islands,17.905228,-87.97520399999999,Private room,341,1,2,2025-02-10,1.20,5,284,2,
1344325138836851064,Mata Rocks: Ocean View Pool Deck,673406823,Brayan Isael,Belize,Belize Islands,17.90585441486294,-87.9759996550411,Private room,,1,0,,,2,280,0,
1344684691879686279,The Green Iguana View 2,675817671,Sujely,Corozal,Corozal,18.39412,-88.39385,Private room,89,2,0,,,1,362,0,
1345027303928031460,Bella Verde,207397974,Katherine,Stann Creek,Stann Creek Mainland,16.522712381530894,-88.37076288341487,Entire home/apt,505,1,2,2025-03-16,1.43,2,348,2,
1345159029842382427,Beachfront Beauty - Casa Nirvana,580627317,Judy,Belize,Belize Islands,17.970290817124194,-87.92837729656465,Entire home/apt,624,1,0,,,1,309,0,
1345896504329858972,Summer savings and beautiful views,146517735,Paradise,Belize,Belize Islands,17.975732345532542,-87.92586987032836,Entire home/apt,1127,1,0,,,13,168,0,
1345896538712746318,"New in rental, a few steps from the beach",146517735,Paradise,Belize,Belize Islands,17.975659628800294,-87.92706310951692,Entire home/apt,1117,1,0,,,13,135,0,
1345947615362477396,Awsome room near airport!,674017746,Bamboleo,Belize,Belize Mainland,17.558062221910475,-88.28540367609163,Private room,270,1,0,,,4,364,0,
1346404653692517129,Via Mi Amor Villa,676236961,Elvira,Orange Walk,Orange Walk,18.08002894276227,-88.56093477348311,Entire home/apt,1291,1,0,,,1,355,0,
1347113187575699953,Upper one bedroom  Cabana on private beachfront,18342411,Colleen Ann,Stann Creek,Stann Creek Mainland,16.69164653529547,-88.31197306415399,Entire home/apt,322,7,0,,,4,316,0,
1347184808099954553,3 bdrm home Private beachfront,18342411,Colleen Ann,Stann Creek,Stann Creek Mainland,16.690507120051382,-88.31020651953226,Entire home/apt,545,7,0,,,4,355,0,
1347761216796003374,Oceanview Suite,203098807,Acxel,Belize,Belize Islands,18.09331,-87.86927,Entire home/apt,174,1,0,,,3,365,0,
1348473890055619509,Take Two! Private beach!,98665808,Angela,Stann Creek,Stann Creek Mainland,16.527372321961245,-88.3628847597412,Entire home/apt,605,3,2,2025-03-08,2,1,314,2,
1348488589914449386,Benjamin's Hillview Manor - Room 2,56346777,Terry,Cayo,Cayo,17.149547667024454,-89.074656340051,Private room,270,1,1,2025-03-02,1,6,365,1,
1348525153194623074,Benjamin's Hillview Manor - Room 3,56346777,Terry,Cayo,Cayo,17.150551970926724,-89.07554824110757,Private room,360,1,1,2025-02-16,0.83,6,365,1,
1348536446017133704,Benjamin's Hillview Manor - Room 4,56346777,Terry,Cayo,Cayo,17.15077,-89.07461,Private room,,1,1,2025-03-02,1,6,365,1,
1348794408159004401,Charming Family Home !,668080641,Ariel,Cayo,Cayo,17.245178721465702,-88.76499630510807,Entire home/apt,272,2,2,2025-03-16,2,1,357,2,
1349308227773352786,Greenrock Retreat,536128754,Floyd,Cayo,Cayo,17.2592547,-88.6601156,Entire home/apt,160,1,0,,,3,364,0,
1349927794281170535,Green Jay Cabin 2,670249117,Clara,Cayo,Cayo,17.12898252352123,-89.05404544391416,Entire home/apt,256,1,1,2025-02-17,0.86,2,365,1,
1351556684455066730,Modern 1 Bed in Belama - Belize City (Azure Apt),8554313,Ricky,Belize,Belize Mainland,17.511506859158228,-88.21995180304106,Entire home/apt,166,3,0,,,15,321,0,
1352371098976678879,3 Bedroom Apartment with Baby Crib-Panoramic Views,677744332,Marlon,Stann Creek,Stann Creek Mainland,16.856716432342147,-88.28150379025864,Entire home/apt,619,3,1,2025-03-10,1,1,283,1,
1353179590075342408,New 3Bd Home w/ AC & WiFi only 8 min to Airport,345885,Melissa,Belize,Belize Mainland,17.554662415677967,-88.30526329214895,Entire home/apt,272,1,3,2025-03-17,2.81,6,81,3,
1354295167935963923,2BR Waterview Mara Laguna | Balcony | Pool,76414486,Vacasa Belize,Belize,Belize Islands,17.934471988759483,-87.95516744058033,Entire home/apt,245,3,1,2025-03-02,1,204,360,1,
1354314276451606914,"Stylish 2 bed, 1 bath with pool and amazing view",480888688,Carole,Belize,Belize Islands,17.910518594277654,-87.97218929976225,Entire home/apt,,3,0,,,11,0,0,
1354565720615587195,"Stylish 1 bed, 1 bath with pool",480888688,Carole,Belize,Belize Islands,17.9105564,-87.97217119999999,Entire home/apt,,3,0,,,11,0,0,
1354583754518735896,Stylish home with pool & view,480888688,Carole,Belize,Belize Islands,17.9105564,-87.97217119999999,Entire home/apt,,3,0,,,11,0,0,
1355424225552122654,Max Roomz,598486649,Michael,Cayo,Cayo,17.1572216,-89.0667572,Private room,,1,0,,,4,365,0,
1355432367229833422,Welcome to the Triad,598486649,Michael,Cayo,Cayo,17.1572216,-89.0667572,Private room,,1,0,,,4,365,0,
1355763377474276861,1 BR Condo with jungle views & splash pool,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,17.00483728001152,-88.30877670147808,Entire home/apt,186,2,0,,,204,362,0,
1355766558217690506,Inviting 1BR Waterview Ambergris Caye | Patio,76414486,Vacasa Belize,Belize,Belize Islands,17.92692502602581,-87.95764047429618,Entire home/apt,308,1,0,,,204,365,0,
1355769758019121672,Walk to Town 1BR Ambergris Caye 3rd-Floor,76414486,Vacasa Belize,Belize,Belize Islands,17.92701870299905,-87.95944689192048,Entire home/apt,267,1,0,,,204,365,0,
1355770059103620220,Large 1BR Placencia Village | Balcony,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.51520290932931,-88.3676529604626,Entire home/apt,133,1,0,,,204,365,0,
1355773732702049052,Oceanfront stay with balconies & walk-in shower,76414486,Vacasa Belize,Belize,Belize Islands,17.88219,-88.00201,Entire home/apt,635,3,0,,,204,365,0,
1355773856254948793,Tropical 1BR Mayan Falls | Pool | Kitchenette,76414486,Vacasa Belize,Belize,Belize Islands,17.735959856737132,-88.03150206093933,Private room,109,1,0,,,204,365,0,
1356371843201421289,The Turquoise Turtle Hideaway,4271875,Debra,Belize,Belize Islands,17.76148576064286,-88.0289432149659,Entire home/apt,234,5,0,,,1,365,0,
1358631259674174098,Paradise Villa’s Unit 3A/3B…,377785136,Bryan,Belize,Belize Islands,17.922977791110362,-87.95974150300026,Entire home/apt,454,1,0,,,1,355,0,
1358699778342465573,The Office at Secret Beach,679358858,Chrissa,Belize,Belize Islands,17.980886657014107,-87.96812846225453,Entire home/apt,2018,4,0,,,1,295,0,
1358737008404958865,Benjamin's Hillview Manor - Room 6,56346777,Terry,Cayo,Cayo,17.149062856440363,-89.07456415001867,Private room,,1,0,,,6,365,0,
1358744658790643141,Caribbean Sunset Condo,168268648,Nathan,Belize,Belize Islands,17.9452875,-87.9462047,Entire home/apt,536,1,0,,,1,259,0,
1359013221241552400,Beachfront Cabin #2 w/Breakfast,549453338,Annie,Belize,Belize Islands,17.967357668362958,-87.97302547842264,Entire home/apt,173,1,1,2025-03-03,1,5,360,1,
1359589751864659713,Casa Playa de Denver + Pool Club at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.901659178770107,-87.9879964073367,Entire home/apt,523,2,1,2025-03-02,1,33,315,1,
1359635047812702194,Camey's House + Pool Club at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.895155883733207,-87.98216302436298,Entire home/apt,654,2,3,2025-03-15,3,33,332,3,
1360214759591144336,"SeaBreeze Sea View Studio w Balcony & Pool, 2nd Fl",84574598,Zenaida Moya See Belize Vacation,Belize,Belize Mainland,17.5389673,-88.2438461,Entire home/apt,196,1,0,,,5,365,0,
1361035286995447133,Casa Agua Azul & The Pool Club at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.90000889620085,-87.98464193731259,Entire home/apt,886,2,0,,,33,315,0,
1361111263579211349,Peace of Mind + Private Pool at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.89699865573564,-87.98268981922043,Entire home/apt,882,2,0,,,33,313,0,
1361718300400300992,Sunset Cabana,534345259,Villas Del Caribe,Stann Creek,Stann Creek Mainland,16.69092,-88.42608,Entire home/apt,160,1,1,2025-03-17,1,2,365,1,
1362497912602728755,Dorm at Tropical Paradise Hotel - A 1,406013307,Ramon,Belize,Belize Islands,17.740402063931086,-88.02532818941042,Shared room,55,1,0,,,28,184,0,
1362550373326894114,"Quiet Calm Place.
Airport Nearby",9451825,Colin,Belize,Belize Mainland,17.558634809038836,-88.28488122671843,Private room,315,1,0,,,2,364,0,
1362561539322582425,Budget Room near airport!,9451825,Colin,Belize,Belize Mainland,17.558537633837343,-88.28497644513845,Private room,315,1,0,,,2,364,0,
1363132394440998221,The Smiths Luxe Residences | U1,680517041,Central,Belize,Belize Mainland,17.558203134161364,-88.28096523544313,Entire home/apt,242,1,1,2025-03-11,1,3,120,1,
1363843580518689706,Huge 3/3 Villa at El Pescador - Oceanfront w/Pool,668249882,John,Belize,Belize Islands,17.95329,-87.94074,Entire home/apt,1620,1,0,,,3,296,0,
1363843921755300360,"The Beach House - Upscale 5-bed Beachfront Villa w/ pool , pier & ocean views",72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.54149328412407,-88.35645655275574,Entire home/apt,4339,3,0,,,33,365,0,
1364497775342786701,"360 Suites, Seaside Luxury, 4 Bedrooms, 3 Bath",680937788,Angela,Belize,Belize Islands,17.752316201281324,-88.02449855766892,Entire home/apt,758,1,2,2025-03-17,2,3,356,2,
1365186570104810872,Politico Escape - Room in Bungalow with WiFi & AC,336937933,Ronesto,Cayo,Cayo,17.263147687585985,-88.78000082333322,Private room,99,1,0,,,5,364,0,
1365186635864229042,Democratic Rest - Room in bungalow with WiFi & AC,336937933,Ronesto,Cayo,Cayo,17.262453804215614,-88.77993178582079,Private room,99,1,0,,,5,364,0,
1365186692643297840,Realpolitik - Suite in bungalow with WiFi & AC,336937933,Ronesto,Cayo,Cayo,17.26315783720041,-88.7800908923986,Private room,128,1,0,,,5,364,0,
1365355716178658076,Dorm at Tropical Paradise Hotel - B 2,406013307,Ramon,Belize,Belize Islands,17.74034586136832,-88.02520480779573,Shared room,49,1,0,,,28,183,0,
1365406188691289489,Dorm in Tropical Paradise Hotel - B 1,406013307,Ramon,Belize,Belize Islands,17.74062176468901,-88.02598801282808,Shared room,49,1,0,,,28,183,0,
1365413314125155994,Dorm in Tropical Paradise Hotel - A 2,406013307,Ramon,Belize,Belize Islands,17.74064220195512,-88.02600410608217,Shared room,49,1,0,,,28,184,0,
1365418183258328352,Dorm in Tropical Paradise Hotel - A 3,406013307,Ramon,Belize,Belize Islands,17.74058604981594,-88.02598270127208,Shared room,49,1,0,,,28,184,0,
1365420915009974669,Dorm in Tropical Paradise Hotel - A 4,406013307,Ramon,Belize,Belize Islands,17.740630755387006,-88.02598190422974,Shared room,49,1,0,,,28,184,0,
1365423817900500981,Dorm in Tropical Paradise Hotel - A 5,406013307,Ramon,Belize,Belize Islands,17.7406103181196,-88.0259926330658,Shared room,49,1,0,,,28,184,0,
1365428712259028119,Dorm in Tropical Paradise Hotel - A 6,406013307,Ramon,Belize,Belize Islands,17.74061665537212,-88.0260094705002,Shared room,49,1,0,,,28,184,0,
1365430878130738888,Dorm in Tropical Paradise Hotel - B 3,406013307,Ramon,Belize,Belize Islands,17.740611546055085,-88.02599874166414,Shared room,49,1,0,,,28,183,0,
1365434930136441008,Dorm in Tropical Paradise Hotel - B 4,406013307,Ramon,Belize,Belize Islands,17.74063198332235,-88.0259558263199,Shared room,55,1,0,,,28,183,0,
1365437469930024692,Dorm in Tropical Paradise Hotel - B 5,406013307,Ramon,Belize,Belize Islands,17.740672857849898,-88.02598801282808,Shared room,49,1,0,,,28,183,0,
1365440139349598347,Dorm in Tropical Paradise Hotel - B 6,406013307,Ramon,Belize,Belize Islands,17.740647311271285,-88.02598801282808,Shared room,49,1,0,,,28,183,0,
1365527572796292042,Dorm at Tropical Paradise Hotel - C 1,406013307,Ramon,Belize,Belize Islands,17.7406524205873,-88.02599874166414,Shared room,55,1,0,,,28,187,0,
1365614269806673728,Dorm at Tropical Paradise Hotel - C 2,406013307,Ramon,Belize,Belize Islands,17.74036629866592,-88.02523162988588,Shared room,49,1,0,,,28,187,0,
1365616805868966745,Dorm at Tropical Paradise Hotel - C 3,406013307,Ramon,Belize,Belize Islands,17.74032542406841,-88.02524235872194,Shared room,49,1,0,,,28,187,0,
1365619342620377006,Dorm at Tropical Paradise Hotel - C 4,406013307,Ramon,Belize,Belize Islands,17.74034586136832,-88.0251994433777,Shared room,49,1,0,,,28,187,0,
1365621388671334936,Dorm at Tropical Paradise Hotel - C 5,406013307,Ramon,Belize,Belize Islands,17.740340752043565,-88.02523811210492,Shared room,49,1,0,,,28,187,0,
1365624715370997008,Dorm at Tropical Paradise Hotel - C 6,406013307,Ramon,Belize,Belize Islands,17.7403305333936,-88.02522090104982,Shared room,49,1,0,,,28,187,0,
1365758466615065815,"4-BR villa with infinity pool, waterfall & lagoon",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.5947,-88.36217,Entire home/apt,479,3,0,,,204,362,0,
1365903753083866989,"8-BR villa with private pool, rooftop deck & kayak",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.594982559404052,-88.36032888428844,Entire home/apt,1872,3,0,,,204,361,0,
1365912222252265768,Sea Front Condo 5 - 2 Bedroom - Pool/Tours/Bar,314021211,Nick,Belize,Belize Islands,17.958943540026148,-87.93674706488363,Entire home/apt,920,3,0,,,11,284,0,
1365988152474245745,Blue House Bungalow,539263081,Riverstone,Cayo,Cayo,17.241188591611362,-89.02771357511597,Entire home/apt,117,1,1,2025-03-15,1,4,233,1,
1366059271652673385,The Den Rentals,535049693,Selvin,Cayo,Cayo,17.159400265202226,-89.0981625393033,Entire home/apt,72,1,0,,,1,365,0,
1366066720284266695,"Oceanview 2BR Condo- Pool, Beach, Spacious Balcony",348426210,StayFloreo,Belize,Belize Islands,17.969988243838984,-87.93033043575358,Entire home/apt,408,1,0,,,32,338,0,
